gen_name,steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
gen_1493_120,1534.54,1875.5,813.8527928317258,7.0,2881.0,65.27333333333333,81.5,36.08986869222749,0.0,97.0,7.111255857437891e+28,3.6267774588438875e+24,7.851100984777141e+28,8.0,1.5845632502852868e+29
gen_1493_121,1529.6666666666667,1959.5,815.2944389741796,10.0,2622.0,66.7,95.5,37.062424817236845,0.0,97.0,7.951393093056195e+28,8.913168282854738e+28,7.896221076972104e+28,102.0,1.5845632502852868e+29
gen_1493_122,1487.1733333333334,1916.0,832.9340249716994,8.0,2554.0,65.56666666666666,97.0,37.95952522826853,0.0,97.0,8.069976587706145e+28,1.5845632502852868e+29,7.883776948916458e+28,9.0,1.5845632502852868e+29
gen_1493_123,1496.1333333333334,1897.0,853.0165427599995,7.0,2701.0,62.45333333333333,77.0,36.58735422094482,0.0,97.0,6.306485630424498e+28,1.5111572745182865e+23,7.6927057303638875e+28,8.0,1.5845632502852868e+29
gen_1493_124,1539.94,1911.5,780.3825748097318,7.0,2568.0,66.82666666666667,89.5,35.60613180650521,0.0,97.0,7.719494001179885e+28,9.284550294640352e+26,7.912668793761448e+28,13.0,1.5845632502852868e+29
gen_1493_125,1590.8533333333332,1983.0,815.8257034985406,7.0,2693.0,67.18666666666667,93.0,36.175753697131945,0.0,97.0,7.752839929190694e+28,9.903520314283042e+27,7.887066918203696e+28,11.0,1.5845632502852868e+29
gen_1493_126,1643.8333333333333,1988.0,772.1960063495682,19.0,2625.0,70.74666666666667,96.0,34.40817473928091,0.0,97.0,7.984528747386896e+28,9.903520314283042e+28,7.870764794006937e+28,20.0,1.5845632502852868e+29
gen_1493_127,1674.5,1979.0,765.6737925949058,7.0,2714.0,72.56,97.0,34.25229530021796,0.0,97.0,8.905139219639764e+28,1.5845632502852868e+29,7.836576800750154e+28,8.0,1.5845632502852868e+29
gen_1493_128,1622.08,2008.5,810.6918076145419,8.0,2821.0,68.93333333333334,94.0,35.67925011668391,0.0,97.0,7.77808255534253e+28,1.9807040628566084e+28,7.865134907949126e+28,9.0,1.5845632502852868e+29
gen_1493_129,1572.8266666666666,1940.0,800.7921723449155,7.0,2685.0,67.52,97.0,35.37715270246227,0.0,97.0,8.032660873649416e+28,1.5845632502852868e+29,7.917904254883243e+28,8.0,1.5845632502852868e+29
gen_1493_130,1501.2266666666667,1899.0,834.4764118628851,9.0,2678.0,63.346666666666664,81.5,36.417392670108725,0.0,97.0,6.609917119349197e+28,3.6267774588438875e+24,7.761027497810917e+28,10.0,1.5845632502852868e+29
gen_1493_131,1540.9733333333334,1946.0,839.1442779932954,7.0,2715.0,64.89333333333333,83.5,36.75307636405723,0.0,97.0,6.9296879569843225e+28,2.1760664753063325e+25,7.810181565093729e+28,8.0,1.5845632502852868e+29
gen_1493_132,1710.0,2022.5,748.4415987013728,8.0,2690.0,73.96666666666667,97.0,32.856742923721995,0.0,97.0,8.738324341943422e+28,1.5845632502852868e+29,7.815822198528356e+28,9.0,1.5845632502852868e+29
gen_1493_133,1547.7133333333334,1823.5,793.3779539552522,7.0,2715.0,66.18666666666667,80.5,34.99740688806656,0.0,97.0,6.666519874050328e+28,1.8133887294219438e+24,7.739915368052003e+28,8.0,1.5845632502852868e+29
gen_1493_134,1618.9866666666667,1983.0,810.5242335399698,11.0,2695.0,69.1,97.0,35.61867487709221,0.0,97.0,8.14496045253263e+28,1.5845632502852868e+29,7.909343756141019e+28,12.0,1.5845632502852868e+29
gen_1493_135,1507.0133333333333,1974.5,857.4738323444952,7.0,2934.0,64.68,93.0,37.643117122080454,0.0,97.0,7.494903618561484e+28,9.903520314283042e+27,7.828171883180114e+28,8.0,1.5845632502852868e+29
gen_1493_136,1562.32,1990.0,879.7460188031544,7.0,2686.0,65.88666666666667,93.5,38.22765781763542,0.0,97.0,7.706230973921466e+28,1.4855280471424563e+28,7.85431539900108e+28,8.0,1.5845632502852868e+29
gen_1493_137,1548.2666666666667,1917.5,802.2023823339233,7.0,2579.0,67.70666666666666,93.0,36.47365198179213,0.0,97.0,7.839893278950048e+28,1.2379400392853803e+28,7.901525849251004e+28,8.0,1.5845632502852868e+29
gen_1493_138,1534.62,1906.5,827.5387819310947,7.0,2798.0,65.22666666666667,87.5,36.49733262704124,0.0,97.0,7.130603689398879e+28,3.481706360490132e+26,7.838678713067166e+28,8.0,1.5845632502852868e+29
gen_1493_139,1726.5,2023.0,771.5989869528515,8.0,2632.0,73.98,97.0,33.626868225671366,0.0,97.0,8.703644454055463e+28,1.5845632502852868e+29,7.849817018957985e+28,9.0,1.5845632502852868e+29
gen_1493_140,1503.36,1902.0,856.4933101898695,7.0,2855.0,64.30666666666667,89.5,37.54711647457838,0.0,97.0,7.623780302604831e+28,9.284550294640352e+26,7.901028153043534e+28,8.0,1.5845632502852868e+29
gen_1493_141,1580.5733333333333,1931.5,797.0518038092351,7.0,2658.0,68.60666666666667,93.0,35.467900354483284,0.0,97.0,7.470214082705397e+28,9.903520314283042e+27,7.841540152493268e+28,8.0,1.5845632502852868e+29
gen_1493_142,1536.8466666666666,1947.0,813.1453231058325,8.0,2572.0,65.68,90.0,36.267950957652225,0.0,97.0,7.429301466854658e+28,1.2379400392853803e+27,7.879423845270798e+28,9.0,1.5845632502852868e+29
gen_1493_143,1568.14,1965.0,779.996701104135,7.0,2578.0,68.02,97.0,35.522663188449144,0.0,97.0,8.05698514340664e+28,1.5845632502852868e+29,7.8997450322166114e+28,8.0,1.5845632502852868e+29
gen_1493_144,1611.72,1977.0,814.2334236978157,9.0,2814.0,69.9,97.0,36.01513570708848,0.0,97.0,8.837660413347132e+28,1.5845632502852868e+29,7.813584349666477e+28,10.0,1.5845632502852868e+29
gen_1493_145,1430.6466666666668,1856.0,847.2329481841986,8.0,2664.0,62.43333333333333,86.5,38.2061804191707,0.0,97.0,7.440851027687896e+28,1.2403578909246095e+27,7.870166876167911e+28,9.0,1.5845632502852868e+29
gen_1493_146,1510.9266666666667,1910.0,805.5793451230543,7.0,2735.0,66.44,90.5,36.13003921023797,0.0,97.0,7.533330336693921e+28,1.8569100589280704e+27,7.886789121823785e+28,8.0,1.5845632502852868e+29
gen_1493_147,1563.4,1989.0,838.3167261443215,8.0,2788.0,67.27333333333333,92.0,36.25150970036359,0.0,97.0,7.299426419452841e+28,4.951760157141521e+27,7.8136925199380305e+28,9.0,1.5845632502852868e+29
gen_1493_148,1678.9666666666667,2075.5,812.5277957638673,7.0,2717.0,71.58666666666667,97.0,35.17142527046005,0.0,97.0,8.52332477634017e+28,1.5845632502852868e+29,7.837316240287165e+28,9.0,1.5845632502852868e+29
gen_1493_149,1652.2666666666667,1991.0,807.3557222329091,7.0,2762.0,72.74,97.0,36.24185977567929,0.0,97.0,9.726103456629749e+28,1.5845632502852868e+29,7.707432277608896e+28,8.0,1.5845632502852868e+29
gen_1493_150,1568.48,2010.5,854.9292658460114,9.0,2836.0,68.42666666666666,97.0,38.2380868884531,0.0,97.0,9.122796189993412e+28,1.5845632502852868e+29,7.7959778093030405e+28,10.0,1.5845632502852868e+29
gen_1493_151,1661.3666666666666,2015.0,766.0714189218189,9.0,2682.0,71.83333333333333,97.0,34.356254484769174,0.0,97.0,8.81444312206032e+28,1.5845632502852868e+29,7.748691049976622e+28,10.0,1.5845632502852868e+29
gen_1493_152,1608.5866666666666,2029.0,811.086285477007,7.0,2574.0,70.0,97.0,36.110386317512585,0.0,97.0,8.498074755353843e+28,1.5845632502852868e+29,7.859723097656096e+28,8.0,1.5845632502852868e+29
gen_1493_153,1776.76,2072.0,763.7229487189711,10.0,2856.0,77.63333333333334,97.0,33.674207076369626,0.0,97.0,1.040470740206984e+29,1.5845632502852868e+29,7.477069514412851e+28,11.0,1.5845632502852868e+29
gen_1493_154,1640.46,2036.0,802.4051647391111,7.0,2665.0,70.42666666666666,97.0,35.82668403423472,0.0,97.0,8.674332583159061e+28,1.5845632502852868e+29,7.875506213793826e+28,8.0,1.5845632502852868e+29
gen_1493_155,1625.9,1959.5,778.4887475102,8.0,2856.0,71.18,97.0,34.59384723714127,0.0,97.0,8.502843128134443e+28,1.5845632502852868e+29,7.858214047531884e+28,9.0,1.5845632502852868e+29
gen_1493_156,1725.1266666666668,2063.0,759.6002571235888,7.0,2656.0,75.40666666666667,97.0,33.685426456489395,0.0,97.0,9.768005236971211e+28,1.5845632502852868e+29,7.663034226861662e+28,8.0,1.5845632502852868e+29
gen_1493_157,1749.02,2086.0,759.9613452450504,7.0,2763.0,75.71333333333334,97.0,33.42819900755781,0.0,97.0,9.827394079429237e+28,1.5845632502852868e+29,7.687322521622207e+28,8.0,1.5845632502852868e+29
gen_1493_158,1500.98,1924.5,874.0281114472234,8.0,2691.0,63.62,90.5,38.49080756059382,0.0,97.0,7.321180313542841e+28,1.8569100589280704e+27,7.870168409688309e+28,9.0,1.5845632502852868e+29
gen_1493_159,1619.4466666666667,2024.5,815.1602340371833,10.0,2740.0,69.62,97.0,36.074861053093464,0.0,97.0,8.459701895770415e+28,1.5845632502852868e+29,7.896051512688918e+28,11.0,1.5845632502852868e+29
gen_1493_160,1685.1666666666667,2055.0,799.3802050477747,7.0,2528.0,72.62666666666667,97.0,35.437371359750834,0.0,97.0,9.124873025410825e+28,1.5845632502852868e+29,7.7977684823749135e+28,8.0,1.5845632502852868e+29
gen_1493_161,1578.4333333333334,1972.5,831.9769421217287,7.0,2825.0,67.10666666666667,91.0,35.96074650071782,0.0,97.0,7.54000650500497e+28,2.4758800785707605e+27,7.877498976877325e+28,8.0,1.5845632502852868e+29
gen_1493_162,1669.5533333333333,2023.5,773.3558261384096,7.0,2633.0,72.17333333333333,97.0,34.19195746890715,0.0,97.0,8.911680552946346e+28,1.5845632502852868e+29,7.829574121873539e+28,8.0,1.5845632502852868e+29
gen_1493_163,1643.2533333333333,2055.5,795.5230999090403,8.0,2633.0,70.18,97.0,35.22008328591326,0.0,97.0,8.277108490367371e+28,1.5845632502852868e+29,7.880088895604914e+28,9.0,1.5845632502852868e+29
gen_1493_164,1488.7466666666667,1940.0,857.7997061215527,7.0,2634.0,64.4,91.0,37.97086602471251,0.0,97.0,7.722285005028011e+28,3.0948500982134507e+27,7.910046580189386e+28,9.0,1.5845632502852868e+29
gen_1493_165,1595.2066666666667,2007.0,824.8249777713788,10.0,2587.0,66.94666666666667,94.0,36.02347136089037,0.0,97.0,7.756948266669994e+28,1.9807040628566084e+28,7.880631610392441e+28,11.0,1.5845632502852868e+29
gen_1493_166,1626.1733333333334,1971.0,790.8940489232564,10.0,2794.0,70.16,97.0,35.10632991356402,0.0,97.0,8.665944567894016e+28,1.5845632502852868e+29,7.884244872305786e+28,11.0,1.5845632502852868e+29
gen_1493_167,1655.56,1988.5,752.0367143519878,11.0,2555.0,71.94666666666667,97.0,33.551708683099214,0.0,97.0,9.086689915721843e+28,1.5845632502852868e+29,7.834994802747761e+28,12.0,1.5845632502852868e+29
gen_1493_168,1614.9666666666667,1969.5,766.5879242171478,8.0,2505.0,70.53333333333333,97.0,34.9902208560557,0.0,97.0,8.620200196883767e+28,1.5845632502852868e+29,7.8552048922157974e+28,9.0,1.5845632502852868e+29
gen_1493_169,1639.62,1978.0,764.0945200693433,8.0,2974.0,72.24666666666667,97.0,34.52746475231308,0.0,97.0,9.508208220387127e+28,1.5845632502852868e+29,7.761734358629078e+28,9.0,1.5845632502852868e+29
gen_1493_170,1602.56,1987.5,825.5111102018353,9.0,2770.0,68.72666666666667,97.0,36.54219418091306,0.0,97.0,8.49608578057576e+28,1.5845632502852868e+29,7.861826054959985e+28,10.0,1.5845632502852868e+29
gen_1493_171,1461.9333333333334,1849.0,834.7837697405371,8.0,2737.0,64.05333333333333,92.5,37.782498005763934,0.0,97.0,7.728980551935684e+28,7.427640235712282e+27,7.903918171655064e+28,9.0,1.5845632502852868e+29
gen_1493_172,1463.06,1874.5,823.0879275022809,8.0,2640.0,62.8,79.5,36.796014276911386,0.0,97.0,6.71978904629055e+28,9.066943647109719e+23,7.779303922973404e+28,9.0,1.5845632502852868e+29
gen_1493_173,1580.2533333333333,1928.5,829.4281338100099,10.0,2703.0,67.04,88.0,35.25296772377233,0.0,97.0,7.712497274822737e+28,3.8685626227668134e+26,7.91907100698419e+28,11.0,1.5845632502852868e+29
gen_1493_174,1597.5533333333333,1956.0,765.4308027654898,8.0,2716.0,70.64666666666666,97.0,34.72868874896117,0.0,97.0,8.999012493407951e+28,1.5845632502852868e+29,7.830395484241955e+28,9.0,1.5845632502852868e+29
gen_1493_175,1633.76,1994.0,753.9374481568967,57.0,2699.0,71.84666666666666,97.0,33.64099417212412,0.0,97.0,8.674897544996938e+28,1.5845632502852868e+29,7.874905364066146e+28,102.0,1.5845632502852868e+29
gen_1493_176,1592.1866666666667,1956.5,756.7819446988824,8.0,2593.0,70.0,97.0,34.24188468333288,0.0,97.0,8.89996544445323e+28,1.5845632502852868e+29,7.842340997613687e+28,9.0,1.5845632502852868e+29
gen_1493_177,1640.1866666666667,1987.0,794.8867205387752,10.0,2781.0,71.8,97.0,35.16646129481896,0.0,97.0,8.939994774965609e+28,1.5845632502852868e+29,7.804014513995489e+28,11.0,1.5845632502852868e+29
gen_1493_178,1710.7266666666667,2080.0,808.0959092968002,10.0,2904.0,73.3,97.0,34.550976831342986,0.0,97.0,9.657198066154864e+28,1.5845632502852868e+29,7.6938544552858445e+28,11.0,1.5845632502852868e+29
gen_1493_179,1718.96,2055.0,774.7924184795133,19.0,3068.0,73.82,97.0,34.477445767728604,0.0,97.0,9.514096252664129e+28,1.5845632502852868e+29,7.754930972638747e+28,102.0,1.5845632502852868e+29
gen_1493_180,1618.1466666666668,2020.0,833.1903774981776,10.0,2863.0,69.74,97.0,36.53024865322801,0.0,97.0,8.431231028403012e+28,1.5845632502852868e+29,7.849325215259372e+28,11.0,1.5845632502852868e+29
gen_1493_181,1634.4666666666667,1994.0,780.194562628807,10.0,2668.0,70.23333333333333,97.0,34.2524776070611,0.0,97.0,8.474122869457734e+28,1.5845632502852868e+29,7.882580363361584e+28,11.0,1.5845632502852868e+29
gen_1493_182,1716.92,2052.0,752.1238330665149,10.0,2783.0,74.51333333333334,97.0,33.11691142335321,0.0,97.0,9.327521412594709e+28,1.5845632502852868e+29,7.768789844463361e+28,11.0,1.5845632502852868e+29
gen_1493_183,1703.4533333333334,2026.0,749.1675877191224,19.0,2595.0,74.03333333333333,97.0,32.8220285106749,0.0,97.0,9.106299854716022e+28,1.5845632502852868e+29,7.813236800321802e+28,22.0,1.5845632502852868e+29
gen_1493_184,1760.4533333333334,2055.0,716.2297079072389,19.0,2740.0,74.59333333333333,97.0,30.262869805900575,0.0,97.0,8.43202871855456e+28,1.5845632502852868e+29,7.85258395730703e+28,20.0,1.5845632502852868e+29
gen_1493_185,1579.7466666666667,2021.0,829.9922584913401,7.0,2603.0,67.33333333333333,92.0,35.44830351684298,0.0,97.0,7.463801342305759e+28,6.189700196426901e+27,7.8507790800356155e+28,8.0,1.5845632502852868e+29
gen_1493_186,1633.6533333333334,2005.5,772.8406647916215,39.0,2944.0,69.92666666666666,94.5,33.10450053324405,0.0,97.0,7.806873183549622e+28,2.9710560942849127e+28,7.844438481371161e+28,102.0,1.5845632502852868e+29
gen_1493_187,1511.2866666666666,1915.5,844.4934524053788,10.0,2682.0,65.02,89.5,36.57093016773477,0.0,97.0,7.309238156047484e+28,9.284550294640352e+26,7.879661166966435e+28,11.0,1.5845632502852868e+29
gen_1493_188,1611.1,2043.5,842.5157149869668,9.0,2819.0,67.64,91.0,35.914208887291394,0.0,97.0,7.628196552641178e+28,3.0948500982134507e+27,7.89687515637116e+28,10.0,1.5845632502852868e+29
gen_1493_189,1550.7533333333333,1992.5,851.8880437918797,12.0,2572.0,66.46,90.0,36.798483664412046,0.0,97.0,7.528873320500412e+28,1.2379400392853803e+27,7.886823736868187e+28,13.0,1.5845632502852868e+29
gen_1493_190,1632.5,1981.5,778.8625873669887,19.0,2648.0,70.28666666666666,93.5,33.806969038284926,1.0,97.0,7.846308799543579e+28,1.4855280471424563e+28,7.895766207795456e+28,513.4194329659408,1.5845632502852868e+29
gen_1493_191,1658.8,2004.5,762.282423602521,21.0,2694.0,71.4,97.0,34.034688187201006,0.0,97.0,8.877693047430713e+28,1.5845632502852868e+29,7.86100387125307e+28,37.0,1.5845632502852868e+29
gen_1493_192,1657.18,1991.0,736.5332856927331,10.0,3131.0,71.49333333333334,94.0,32.023063910597656,0.0,97.0,7.7791463415112165e+28,1.9807040628566084e+28,7.864430630719477e+28,11.0,1.5845632502852868e+29
gen_1493_193,1576.58,1944.0,789.2405401819314,9.0,2717.0,68.20666666666666,96.0,34.34672166144665,0.0,97.0,7.958306562757171e+28,9.903520314283042e+28,7.8940350822171325e+28,20.0,1.5845632502852868e+29
gen_1493_194,1535.2533333333333,1917.5,806.2287201257194,65.0,2795.0,65.48,81.0,34.76276168545876,2.0,97.0,7.069884566831756e+28,3.022314549036573e+24,7.813119331990935e+28,2058.55932302558,1.5845632502852868e+29
gen_1493_195,1794.7533333333333,2064.0,674.2006816635204,240.0,2755.0,77.00666666666666,97.0,29.447692986416133,6.0,97.0,9.221913065277245e+28,1.5845632502852868e+29,7.786227178705585e+28,20042.4902749769,1.5845632502852868e+29
gen_1493_196,1542.3533333333332,1967.0,849.7299503306265,8.0,2634.0,66.76,92.0,36.84809900116965,0.0,97.0,7.604501852542569e+28,4.951760157141521e+27,7.846806504092783e+28,9.0,1.5845632502852868e+29
gen_1493_197,1605.48,1982.5,791.8892659961997,20.0,2659.0,68.54666666666667,87.5,33.92120018841053,0.0,97.0,7.511125138293804e+28,3.481706360490132e+26,7.901751951535432e+28,102.0,1.5845632502852868e+29
gen_1493_198,1554.46,1914.5,790.5259483828894,101.0,2712.0,67.04,89.5,34.81127786604029,0.0,97.0,7.511585161884558e+28,9.284550294640352e+26,7.901267847189942e+28,102.0,1.5845632502852868e+29
gen_1493_199,1549.5933333333332,1882.0,778.8945508147357,10.0,2652.0,67.36,83.0,34.39327065963147,0.0,97.0,7.29732700280713e+28,2.0551738933448696e+25,7.890144671806721e+28,11.0,1.5845632502852868e+29
gen_1493_200,1677.9066666666668,2036.0,797.3796030052995,5.0,2646.0,72.84666666666666,97.0,35.52665415649995,0.0,97.0,9.746727134733676e+28,1.5845632502852868e+29,7.687949429958493e+28,6.0,1.5845632502852868e+29
gen_1493_201,1516.7933333333333,1942.5,805.6822888845344,19.0,2617.0,65.52666666666667,84.5,35.8407024980755,1.0,97.0,7.724790838361833e+28,2.90142196707511e+25,7.908729881367308e+28,513.4194329659408,1.5845632502852868e+29
gen_1493_202,1701.48,2086.0,782.1999805676295,10.0,2832.0,72.29333333333334,97.0,33.443593639971695,0.0,97.0,8.250388807993863e+28,1.5845632502852868e+29,7.905625897165242e+28,11.0,1.5845632502852868e+29
gen_1493_203,1687.5466666666666,2003.0,746.5355145529842,10.0,2608.0,72.03333333333333,90.5,31.956306976175384,0.0,97.0,7.546623574414595e+28,1.8569100589280704e+27,7.875713615493989e+28,11.0,1.5845632502852868e+29
gen_1493_204,1484.48,1864.0,819.61941346782,6.0,2814.0,64.37333333333333,81.0,36.15900932762892,0.0,97.0,6.704333536740388e+28,2.4178516392292583e+24,7.787494404214398e+28,7.0,1.5845632502852868e+29
gen_1493_205,1680.6666666666667,1994.0,740.6316553381236,10.0,2696.0,72.42666666666666,93.0,31.998822200547046,0.0,97.0,7.83792323417564e+28,1.2379400392853803e+28,7.903404936276447e+28,11.0,1.5845632502852868e+29
gen_1493_206,1499.9933333333333,1970.5,872.1267300621447,10.0,2842.0,64.46,89.0,38.08772855745885,0.0,97.0,7.226286009534159e+28,6.189700196426902e+26,7.853121484020299e+28,11.0,1.5845632502852868e+29
gen_1493_207,1505.4,1872.0,809.6280051151064,19.0,2729.0,65.19333333333333,84.5,36.36017907302193,0.0,97.0,7.202502051164543e+28,4.352132950612665e+25,7.8725468142020525e+28,20.0,1.5845632502852868e+29
gen_1493_208,1586.94,1959.0,825.4958286185744,60.0,2731.0,68.58,97.0,36.31129668115236,0.0,97.0,8.469268457222265e+28,1.5845632502852868e+29,7.886578326974209e+28,102.0,1.5845632502852868e+29
gen_1493_209,1643.2666666666667,1940.5,752.9397378866977,54.0,2728.0,71.56,92.5,33.09934138317559,0.0,97.0,7.550735720674503e+28,7.427640235712282e+27,7.867780244427037e+28,102.0,1.5845632502852868e+29
